抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_begin,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-05-19 10:47:38,123121,帝尔转债,dezz,196.069,1.46,300776,帝尔激光,dejg,144.63,1.35,9.71,73.56,196.62,0,-0.28,195.79,630505,电力设备,szcy,C,2021-08-27,[],0,0,buy,AA-,,51.492,95.628,2.0,buy,2027-08-05,,4.915,198605.74,196730.21,207.33,,,0,15:34:39,00,Y,N,0,0,Y,,2022-02-11 开始转股,强赎登记日2026-05-28，赎回价格102.068元，如不考虑强赎纯债价值为114.87元，计算使用1.3年期 评级为AA- 债参考YTM：1.9223,N,8.4,全价：196.069 最后更新：15:34:39,2026-05-28,102.068,如不考虑强赎期权价值为103.87元,1,"{'R': '最后交易日 2026年5月28日\r\n最后转股日 2026年6月2日\r\n赎回价 102.068元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-19 10:47:38,127024,盈峰转债,yfzz,173.3,1.76,000967,盈峰环境,yfhj,13.33,1.76,2.52,7.67,173.79,0,-0.28,173.02,760201,环保,szmb,C,2020-12-02,[],0,0,buy,AA+,,5.369,9.971,1.1,buy,2026-11-04,,4.907,74535.87,188667.72,88.34,,,0,15:34:15,00,Y,N,0,0,Y,,2021-05-10 开始转股,强赎登记日2026-05-25，赎回价格101.129元，如不考虑强赎纯债价值为109.26元，计算使用0.5年期 评级为AA+ 债参考YTM：1.4650,N,14.762,全价：173.300 最后更新：15:34:15,2026-05-25,101.129,如不考虑强赎期权价值为75.28元,1,"{'R': '最后交易日 2026年5月25日\r\n最后转股日 2026年5月28日\r\n赎回价 101.129元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-19 10:47:38,123236,家联转债,jlzz,166.1,2.54,301193,家联科技,jlkj,25.51,2.2,4.07,15.33,166.41,0,-0.18,165.92,360311,轻工制造,szcy,C,2024-01-18,[],0,0,buy,AA-,,10.731,19.929,1.8,buy,2029-12-22,,0.827,80143.3,31016.54,571.85,,,0,15:34:18,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-06-28 开始转股,强赎登记日2026-05-22，赎回价格100.344元，如不考虑强赎纯债价值为109.09元，计算使用3.6年期 评级为AA- 债参考YTM：2.5168,N,7.5,全价：166.100 最后更新：15:34:18,2026-05-22,100.344,如不考虑强赎期权价值为96.97元,0,"{'R': '最后交易日：2026年5月22日\r\n最后转股日：2026年5月27日\r\n赎回价：100.344元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-19 10:47:38,127066,科利转债,klzz,137.665,-1.59,002850,科达利,kdl,204.97,0.92,4.07,148.7,137.84,0,-0.13,137.54,630701,电力设备,szmb,C,2022-08-03,[],0,0,buy,AA,,104.09,193.31,3.8,buy,2028-07-08,,15.332,85937.35,100801.14,41.01,,,0,15:33:57,00,Y,N,0,0,Y,,2023-01-16 开始转股,强赎登记日2026-06-09，赎回价格101.405元，如不考虑强赎纯债价值为109.33元，计算使用2.2年期 评级为AA 债参考YTM：1.7194,N,15.344,全价：137.665 最后更新：15:33:57,2026-06-09,101.405,如不考虑强赎期权价值为56.34元,0,"{'R': '最后交易日 2026年6月9日\r\n最后转股日 2026年6月12日\r\n赎回价 101.405元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-19 10:47:38,111013,新港转债,xgzz,129.632,2.4,605162,新中港,xzg,11.25,2.18,3.49,8.67,129.76,0,-0.1,129.53,410104,公用事业,shmb,C,2023-05-05,[],0,0,buy,AA-,,6.069,11.271,4.9,buy,2029-03-08,,2.282,39501.93,13204.68,134.17,,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-14 开始转股,强赎登记日2026-05-27，赎回价格100.353元，如不考虑强赎纯债价值为111.31元，计算使用2.9年期 评级为AA- 债参考YTM：2.3588,N,3.691,全价：129.632 最后更新：15:00:00,2026-05-27,100.353,如不考虑强赎期权价值为55.75元,0,{'R': '最后交易日 2026年5月27日\r\n最后转股日 2026年6月1日\r\n赎回价 100.3534元/张'},0,0,N,,,buy,buy
2026-05-19 10:47:38,111005,富春转债,fczz,145.43,-1.05,605189,富春染织,fcrz,17.43,-1.36,1.7,11.98,145.49,0,-0.04,145.39,350104,纺织服饰,shmb,C,2022-07-25,[],0,0,buy,AA-,,8.386,15.574,5.8,buy,2028-06-23,,2.235,32397.98,26307.26,98.84,,,0,14:59:59,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-12-29 开始转股,强赎登记日2026-05-25，赎回价格101.397元，如不考虑强赎纯债价值为106.99元，计算使用2.1年期 评级为AA- 债参考YTM：2.0747,N,5.7,全价：145.430 最后更新：14:59:59,2026-05-25,101.397,如不考虑强赎期权价值为61.49元,0,{'R': '最后交易日 2026年5月25日\r\n最后转股日 2026年5月28日\r\n赎回价 101.3973元/张'},0,0,N,,,buy,buy
2026-05-19 10:47:38,118033,华特转债,htzz,213.224,-1.91,688268,华特气体,htqt,176.44,-1.95,10.57,82.75,213.22,0,0.0,213.22,270601,电子,shkc,C,2023-04-14,[],0,0,buy,AA-,,57.925,107.575,1.8,buy,2029-03-21,2.841,3.975,235551.47,148075.62,276.73,-18.91,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-27 开始转股,已公告要强赎，如不考虑强赎纯债价值为111.02元，计算使用2.9年期 评级为AA- 债参考YTM：2.3588,N,6.46,全价：213.224 最后更新：15:00:00,,,如不考虑强赎期权价值为139.55元,0,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-05-19 10:47:38,123243,严牌转债,ypzz,261.188,0.46,301081,严牌股份,ypgf,18.94,-0.05,3.86,7.27,260.52,0,0.26,261.45,760201,环保,szcy,C,2024-07-26,[],0,0,buy,A+,,5.089,9.451,6.8,buy,2030-07-10,4.145,2.843,122911.63,25153.0,162.88,-17.57,,0,15:34:00,00,Y,N,0,0,Y,,2025-01-16 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：4.9675,N,4.679,全价：261.188 最后更新：15:34:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-19 10:47:38,123126,瑞丰转债,rfzz,160.239,-3.11,300243,瑞丰高材,rfgc,18.6,-3.63,4.17,11.64,159.79,0,0.28,160.52,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,2.6,buy,2027-09-10,,1.022,45552.2,44065.12,272.3,,,0,15:34:45,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,强赎登记日2026-05-26，赎回价格102.532元，如不考虑强赎纯债价值为113.76元，计算使用1.4年期 评级为A 债参考YTM：6.6272,N,3.4,全价：160.239 最后更新：15:34:45,2026-05-26,102.532,如不考虑强赎期权价值为69.93元,1,{'R': '最后交易日 2026年5月26日\r\n最后转股日 2026年5月29日\r\n赎回价 102.532元/张'},0,0,N,,,buy,buy
2026-05-19 10:47:38,118041,星球转债,xqzz,159.362,0.73,688633,星球石墨,xqsm,36.69,0.77,2.93,23.14,158.56,0,0.51,159.87,640203,机械设备,shkc,C,2023-08-22,[],0,0,buy,A+,,16.198,30.082,9.7,buy,2029-07-31,3.203,5.244,60088.3,23795.38,71.65,-8.83,,0,14:59:59,00,Y,N,0,0,Y,,2024-02-05 开始转股,如不考虑强赎纯债价值为102.99元，计算使用3.3年期 评级为A+ 债参考YTM：4.8249,N,6.2,全价：159.362 最后更新：14:59:59,,,,0,"{'B': '', 'M': ''}",0,0,N,,,buy,buy
