抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-05-12 10:04:23,123267,珂玛转债,kmzz,100.0,0.0,301611,珂玛科技,kmkj,112.39,-0.43,26.77,97.57,115.19,163,-13.19,86.81,270103,电子,szcy,C,2026-05-13,[],0,0,buy,AA,,68.299,126.841,,buy,2032-04-15,5.932,7.5,0.0,168557.46,0.0,2.18,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA 债参考YTM：2.2938,N,7.5,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-12 10:04:23,123126,瑞丰转债,rfzz,164.8,7.69,300243,瑞丰高材,rfgc,19.48,8.22,4.18,11.64,167.35,0,-1.53,163.27,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,6.1,buy,2027-09-10,,2.408,226655.17,82699.1,581.67,,,0,15:34:06,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,强赎登记日2026-05-26，赎回价格102.532元，如不考虑强赎纯债价值为113.53元，计算使用1.4年期 评级为A 债参考YTM：6.6947,N,3.4,全价：164.800 最后更新：15:34:06,2026-05-26,102.532,如不考虑强赎期权价值为76.10元,1,{'R': '最后交易日 2026年5月26日\r\n最后转股日 2026年5月29日\r\n赎回价 102.532元/张'},0,0,N,,,buy,buy
2026-05-12 10:04:23,111005,富春转债,fczz,160.335,-4.52,605189,富春染织,fcrz,19.45,-2.6,1.9,11.98,162.35,0,-1.24,159.1,350104,纺织服饰,shmb,C,2022-07-25,[],0,0,buy,AA-,,8.386,15.574,8.0,buy,2028-06-23,2.118,3.295,78211.45,54536.02,146.17,-16.01,,0,15:00:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-12-29 开始转股,已公告要强赎，如不考虑强赎纯债价值为106.66元，计算使用2.2年期 评级为AA- 债参考YTM：2.2102,N,5.7,全价：160.335 最后更新：15:00:00,,,如不考虑强赎期权价值为75.58元,0,{'O': ''},0,0,N,,,buy,buy
2026-05-12 10:04:23,128141,旺能转债,wnzz,138.588,2.96,002034,旺能环境,wnhj,19.52,3.12,1.29,13.98,139.63,0,-0.74,137.85,760103,环保,szmb,C,2021-01-18,[],0,0,buy,AA,,9.786,18.174,1.9,buy,2026-12-17,,1.862,52056.76,53860.03,203.47,,,0,15:34:18,00,Y,N,0,0,Y,,2021-06-23 开始转股,强赎登记日2026-05-14，赎回价格100.844元，如不考虑强赎纯债价值为109.02元，计算使用0.6年期 评级为AA 债参考YTM：1.5022,N,14.0,全价：138.588 最后更新：15:34:18,2026-05-14,100.844,如不考虑强赎期权价值为40.85元,1,"{'R': '最后交易日 2026年5月14日\r\n最后转股日 2026年5月19日\r\n赎回价 100.844元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-12 10:04:23,118003,华兴转债,hxzz,237.975,1.43,688001,华兴源创,hxyc,62.68,1.67,8.29,26.22,239.05,0,-0.45,237.53,640107,机械设备,shkc,C,2021-12-20,[],0,0,buy,AA,,18.354,34.086,0.7,buy,2027-11-29,,1.893,103156.6,107149.59,231.08,,,0,15:00:00,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-06-06 开始转股,强赎登记日2026-05-13，赎回价格100.843元，如不考虑强赎纯债价值为108.97元，计算使用1.6年期 评级为AA 债参考YTM：1.6829,N,8.0,全价：237.975 最后更新：15:00:00,2026-05-13,100.843,如不考虑强赎期权价值为145.47元,1,"{'R': '最后交易日 2026年5月13日\r\n最后转股日 2026年5月18日\r\n赎回价 100.8433元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-12 10:04:23,123085,Z顺转2,wsz2,181.99,-2.94,300057,万顺新材,wsxc,9.12,-2.98,1.75,4.99,182.77,0,-0.42,181.57,240301,有色金属,szcy,C,2020-12-28,[],0,0,buy,AA-,,3.493,6.487,0.9,buy,2026-12-11,,0.663,23529.12,69608.23,196.03,,,0,15:34:39,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-06-17 开始转股,强赎登记日2026-05-12，赎回价格100.870元，如不考虑强赎纯债价值为106.91元，计算使用0.6年期 评级为AA- 债参考YTM：1.7605,N,9.0,全价：181.990 最后更新：15:34:39,2026-05-12,100.870,如不考虑强赎期权价值为84.70元,1,"{'R': '最后交易日：2026年5月12日\r\n最后转股日：2026年5月15日\r\n赎回价：100.87元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-12 10:04:23,118004,博瑞转债,brzz,186.977,0.29,688166,博瑞医药,bryy,65.1,0.35,11.05,34.74,187.39,0,-0.22,186.76,370101,医药生物,shkc,C,2022-01-27,[],0,0,buy,AA-,,24.318,45.162,0.7,buy,2028-01-04,,1.871,116067.78,93689.43,324.83,,,0,14:59:59,00,Y,N,0,0,Y,,2022-07-11 开始转股,强赎登记日2026-05-18，赎回价格100.945元，如不考虑强赎纯债价值为113.63元，计算使用1.7年期 评级为AA- 债参考YTM：2.0816,N,4.65,全价：186.977 最后更新：14:59:59,2026-05-18,100.945,如不考虑强赎期权价值为101.61元,1,"{'R': '最后交易日 2026年5月18日\r\n最后转股日 2026年5月21日\r\n赎回价 100.9452元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-12 10:04:23,111013,新港转债,xgzz,135.742,0.59,605162,新中港,xzg,11.79,0.94,3.66,8.67,135.99,0,-0.18,135.56,410104,公用事业,shmb,C,2023-05-05,[],0,0,buy,AA-,,6.069,11.271,5.2,buy,2029-03-08,2.825,2.539,44861.61,16833.32,129.97,-4.71,,0,14:59:59,00,Y,N,0,0,Y,,2023-09-14 开始转股,已公告要强赎，如不考虑强赎纯债价值为111.13元，计算使用2.9年期 评级为AA- 债参考YTM：2.4014,N,3.691,全价：135.742 最后更新：14:59:59,,,如不考虑强赎期权价值为60.60元,0,{'O': ''},0,0,N,,,buy,buy
2026-05-12 10:04:23,123054,思特转债,stzz,135.7,-0.35,300608,思特奇,stq,13.42,-0.45,3.44,9.88,135.83,0,-0.1,135.6,710401,计算机,szcy,C,2020-07-06,[],0,0,buy,AA-,,6.916,12.844,3.6,buy,2026-06-10,,1.415,9420.67,18848.54,49.02,,,0,15:34:39,00,Y,N,0,0,Y,,2020-12-16 开始转股,强赎登记日2026-05-25，赎回价格102.900元，如不考虑强赎纯债价值为114.85元，计算使用0.1年期 评级为AA- 债参考YTM：1.6868,N,2.71,全价：135.700 最后更新：15:34:39,2026-05-25,102.900,如不考虑强赎期权价值为36.00元,1,{'R': '最后交易日 2026年5月25日\r\n最后转股日 2026年5月28日\r\n赎回价 102.90元/张'},0,0,N,,,buy,buy
2026-05-12 10:04:23,123236,家联转债,jlzz,156.274,-5.6,301193,家联科技,jlkj,23.98,-5.55,3.82,15.33,156.43,0,-0.1,156.17,360311,轻工制造,szcy,C,2024-01-18,[],0,0,buy,AA-,,10.731,19.929,2.9,buy,2029-12-22,,1.213,31719.26,24904.62,160.51,,,0,15:34:21,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-06-28 开始转股,强赎登记日2026-05-22，赎回价格100.344元，如不考虑强赎纯债价值为108.90元，计算使用3.7年期 评级为AA- 债参考YTM：2.5540,N,7.5,全价：156.274 最后更新：15:34:21,2026-05-22,100.344,如不考虑强赎期权价值为88.18元,0,"{'R': '最后交易日：2026年5月22日\r\n最后转股日：2026年5月27日\r\n赎回价：100.344元/张', 'M': ''}",0,0,N,,,buy,buy
