抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-05-14 09:55:53,123121,帝尔转债,dezz,191.5,11.66,300776,帝尔激光,dejg,142.9,13.07,9.59,73.56,194.26,0,-1.42,190.08,630505,电力设备,szcy,C,2021-08-27,[],0,0,buy,AA-,,51.492,95.628,3.3,buy,2027-08-05,,7.856,441547.6,267072.18,299.59,,,0,15:34:51,00,Y,N,0,0,Y,,2022-02-11 开始转股,强赎登记日2026-05-28，赎回价格102.068元，如不考虑强赎纯债价值为114.80元，计算使用1.3年期 评级为AA- 债参考YTM：1.9510,N,8.4,全价：191.500 最后更新：15:34:51,2026-05-28,102.068,如不考虑强赎期权价值为101.36元,1,"{'R': '最后交易日 2026年5月28日\r\n最后转股日 2026年6月2日\r\n赎回价 102.068元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-14 09:55:53,123054,思特转债,stzz,152.56,7.82,300608,思特奇,stq,15.26,8.77,3.92,9.88,154.45,0,-1.23,151.33,710401,计算机,szcy,C,2020-07-06,[],0,0,buy,AA-,,6.916,12.844,2.8,buy,2026-06-10,,1.266,294385.46,98094.41,1490.36,,,0,15:34:30,00,Y,N,0,0,Y,,2020-12-16 开始转股,强赎登记日2026-05-25，赎回价格102.900元，如不考虑强赎纯债价值为114.86元，计算使用0.1年期 评级为AA- 债参考YTM：1.6916,N,2.71,全价：152.560 最后更新：15:34:30,2026-05-25,102.900,如不考虑强赎期权价值为54.58元,1,{'R': '最后交易日 2026年5月25日\r\n最后转股日 2026年5月28日\r\n赎回价 102.90元/张'},0,0,N,,,buy,buy
2026-05-14 09:55:53,118018,瑞科转债,rkzz,163.178,6.07,688323,瑞华泰,rht,34.6,10.47,7.43,21.0,164.76,0,-0.96,162.22,220505,基础化工,shkc,C,2022-09-14,[],0,0,buy,A,,14.7,27.3,6.9,buy,2028-08-18,2.266,4.299,254489.75,110091.15,369.66,-15.12,,0,14:59:59,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-24 开始转股,计算使用2.3年期 评级为A 债参考YTM：6.8784,N,4.3,全价：163.178 最后更新：14:59:59,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-14 09:55:53,118041,星球转债,xqzz,154.828,-1.86,688633,星球石墨,xqsm,36.0,-2.52,2.88,23.14,155.58,0,-0.48,154.35,640203,机械设备,shkc,C,2023-08-22,[],0,0,buy,A+,,16.198,30.082,11.3,buy,2029-07-31,3.216,5.915,40497.09,28183.9,44.06,-7.96,,0,14:59:58,00,Y,N,0,0,Y,,2024-02-05 开始转股,计算使用3.3年期 评级为A+ 债参考YTM：4.8295,N,6.2,全价：154.828 最后更新：14:59:58,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-14 09:55:53,128141,Z能转债,wnzz,156.688,2.24,002034,旺能环境,wnhj,22.01,2.52,1.49,13.98,157.44,0,-0.48,156.21,760103,环保,szmb,C,2021-01-18,[],0,0,buy,AA,,9.786,18.174,0.7,buy,2026-12-17,,0.827,77050.33,109978.73,587.99,,,0,15:34:15,00,Y,N,0,0,Y,,2021-06-23 开始转股,强赎登记日2026-05-14，赎回价格100.844元，如不考虑强赎纯债价值为109.03元，计算使用0.6年期 评级为AA 债参考YTM：1.4975,N,14.0,全价：156.688 最后更新：15:34:15,2026-05-14,100.844,如不考虑强赎期权价值为58.53元,1,"{'R': '最后交易日 2026年5月14日\r\n最后转股日 2026年5月19日\r\n赎回价 100.844元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-14 09:55:53,127041,弘亚转债,hyzz,130.8,2.43,002833,弘亚数控,hysk,22.31,2.48,3.1,17.0,131.24,0,-0.33,130.47,640209,机械设备,szmb,C,2021-08-10,[],0,0,buy,AA-,,11.9,22.1,9.3,buy,2026-07-12,0.162,5.988,24308.09,23324.51,31.24,-73.48,,0,15:34:24,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-01-17 开始转股,计算使用0.2年期 评级为AA- 债参考YTM：1.6993,N,6.0,全价：130.800 最后更新：15:34:24,,,,1,[],0,0,N,,,buy,buy
2026-05-14 09:55:53,111005,富春转债,fczz,153.411,-3.22,605189,富春染织,fcrz,18.4,-3.51,1.79,11.98,153.59,0,-0.12,153.29,350104,纺织服饰,shmb,C,2022-07-25,[],0,0,buy,AA-,,8.386,15.574,7.0,buy,2028-06-23,2.112,2.762,53342.11,38370.4,122.36,-14.24,,0,14:59:59,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-12-29 开始转股,已公告要强赎，如不考虑强赎纯债价值为106.78元，计算使用2.2年期 评级为AA- 债参考YTM：2.1581,N,5.7,全价：153.411 最后更新：14:59:59,,,如不考虑强赎期权价值为68.09元,0,{'O': ''},0,0,N,,,buy,buy
2026-05-14 09:55:53,111010,立昂转债,lazz,153.383,-1.91,605358,立昂微,law,51.55,-2.11,4.8,33.59,153.47,0,-0.06,153.32,270103,电子,shmb,C,2022-12-07,[],0,0,buy,AA,,23.513,43.667,9.5,buy,2028-11-14,2.507,32.964,76968.93,241894.38,15.05,-10.93,,0,15:00:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-05-18 开始转股,计算使用2.6年期 评级为AA 债参考YTM：1.7843,N,33.9,全价：153.383 最后更新：15:00:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-14 09:55:53,118004,博瑞转债,brzz,181.502,-4.73,688166,博瑞医药,bryy,63.05,-4.97,10.71,34.74,181.49,0,0.01,181.51,370101,医药生物,shkc,C,2022-01-27,[],0,0,buy,AA-,,24.318,45.162,0.4,buy,2028-01-04,,1.002,21371.08,82935.75,116.37,,,0,14:59:59,00,Y,N,0,0,Y,,2022-07-11 开始转股,强赎登记日2026-05-18，赎回价格100.945元，如不考虑强赎纯债价值为113.72元，计算使用1.7年期 评级为AA- 债参考YTM：2.0394,N,4.65,全价：181.502 最后更新：14:59:59,2026-05-18,100.945,如不考虑强赎期权价值为96.23元,1,"{'R': '最后交易日 2026年5月18日\r\n最后转股日 2026年5月21日\r\n赎回价 100.9452元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-14 09:55:53,123126,瑞丰转债,rfzz,165.0,-4.82,300243,瑞丰高材,rfgc,19.2,-6.02,4.12,11.64,164.95,0,0.03,165.03,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,3.4,buy,2027-09-10,,1.377,48742.03,65491.14,207.84,,,0,15:34:48,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,强赎登记日2026-05-26，赎回价格102.532元，如不考虑强赎纯债价值为113.61元，计算使用1.4年期 评级为A 债参考YTM：6.6591,N,3.4,全价：165.000 最后更新：15:34:48,2026-05-26,102.532,如不考虑强赎期权价值为74.24元,1,{'R': '最后交易日 2026年5月26日\r\n最后转股日 2026年5月29日\r\n赎回价 102.532元/张'},0,0,N,,,buy,buy
