抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-05-07 10:00:55,123267,珂玛转债,kmzz,100.0,0.0,301611,珂玛科技,kmkj,107.5,-0.05,25.61,97.57,110.18,168,-9.24,90.76,270103,电子,szcy,C,,[],0,0,buy,AA,,68.299,126.841,,buy,2032-04-15,5.945,7.5,0.0,142209.68,0.0,2.18,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA 债参考YTM：2.2986,N,7.5,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-07 10:00:55,123269,金杨转债,jyzz,100.0,0.0,301210,金杨精密,jygf,41.35,0.34,2.52,39.8,103.89,172,-3.75,96.25,630701,电力设备,szcy,C,,[],0,0,buy,AA-,,27.86,51.74,54.5,buy,2032-04-19,5.956,9.8,0.0,21386.29,0.0,2.21,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-26 开始转股,计算使用6.0年期 评级为AA- 债参考YTM：3.5486,N,9.8,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-07 10:00:55,110092,三房转债,sfzz,73.894,4.52,600370,*ST三房,sfx,2.29,-4.98,1.78,3.02,75.83,0,-2.55,71.34,220401,基础化工,shmb,C,2023-02-07,[],0,0,buy,A+,,2.114,3.926,23.0,buy,2029-01-06,2.671,21.188,57460.92,335.62,37.56,17.72,,0,14:59:59,00,Y,N,0,0,Y,,2023-07-12 开始转股,计算使用2.7年期 评级为A+ 债参考YTM：4.7082,N,25.0,全价：73.894 最后更新：14:59:59,,,,0,[],0,0,N,,,buy,buy
2026-05-07 10:00:55,118003,华兴转债,hxzz,215.113,7.49,688001,华兴源创,hxyc,56.86,8.24,7.31,26.22,216.86,0,-0.8,214.31,640107,机械设备,shkc,C,2021-12-20,[],0,0,buy,AA,,18.354,34.086,1.5,buy,2027-11-29,,3.777,200166.3,128977.53,253.62,,,0,15:00:00,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-06-06 开始转股,强赎登记日2026-05-13，赎回价格100.843元，如不考虑强赎纯债价值为108.96元，计算使用1.6年期 评级为AA 债参考YTM：1.6764,N,8.0,全价：215.113 最后更新：15:00:00,2026-05-13,100.843,如不考虑强赎期权价值为123.91元,1,"{'R': '最后交易日 2026年5月13日\r\n最后转股日 2026年5月18日\r\n赎回价 100.8433元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-07 10:00:55,113702,斯达转债,sdzz,100.0,0.0,603290,斯达半导,sdbd,106.0,0.82,3.65,105.3,100.67,168,-0.66,99.34,270102,电子,shmb,C,2026-05-11,[],0,0,buy,AA+,,73.71,136.89,5.9,buy,2032-04-15,5.945,15.0,0.0,73571.81,0.0,1.87,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA+ 债参考YTM：2.0386,N,15.0,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-07 10:00:55,123256,Z帅转债,hszz,219.11,5.09,300969,恒帅股份,hsgf,137.97,5.55,10.96,62.55,220.58,0,-0.66,218.45,280205,汽车,szcy,C,2025-06-17,[],0,0,buy,A+,,43.785,81.315,0.5,buy,2031-05-29,,0.74,68404.51,60386.57,427.7,,,0,15:34:51,00,Y,N,0,0,Y,,2025-12-05 开始转股,强赎登记日2026-05-07，赎回价格100.191元，如不考虑强赎纯债价值为92.55元，计算使用5.1年期 评级为A+ 债参考YTM：5.1706,N,3.28,全价：219.110 最后更新：15:34:51,2026-05-07,100.191,如不考虑强赎期权价值为162.38元,0,"{'R': '最后交易日：2026年5月7日\r\n最后转股日：2026年5月12日\r\n赎回价：100.191元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-07 10:00:55,123085,万顺转2,wsz2,193.12,-2.69,300057,万顺新材,wsxc,9.69,-2.42,1.77,4.99,194.19,0,-0.55,192.57,240301,有色金属,szcy,C,2020-12-28,[],0,0,buy,AA-,,3.493,6.487,1.8,buy,2026-12-11,,1.413,118054.75,147369.96,424.3,,,0,15:34:27,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-06-17 开始转股,强赎登记日2026-05-12，赎回价格100.870元，如不考虑强赎纯债价值为106.88元，计算使用0.6年期 评级为AA- 债参考YTM：1.7605,N,9.0,全价：193.120 最后更新：15:34:27,2026-05-12,100.870,如不考虑强赎期权价值为95.89元,1,"{'R': '最后交易日：2026年5月12日\r\n最后转股日：2026年5月15日\r\n赎回价：100.87元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-07 10:00:55,127047,帝欧转债,dozz,149.801,-5.37,002798,帝欧水华,dosh,7.67,-5.89,2.3,5.1,150.39,0,-0.39,149.41,360306,轻工制造,szmb,C,2021-11-26,[],0,0,buy,A-,,3.57,6.63,12.3,buy,2027-10-25,1.469,4.828,18223.09,28009.02,25.23,-15.64,,0,15:34:42,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-04-29 开始转股,计算使用1.5年期 评级为A- 债参考YTM：9.0631,N,15.0,全价：149.801 最后更新：15:34:42,,,,1,[],0,0,N,,,buy,buy
2026-05-07 10:00:55,123126,瑞丰转债,rfzz,163.331,4.27,300243,瑞丰高材,rfgc,19.07,6.0,4.09,11.64,163.83,0,-0.31,163.02,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,8.3,buy,2027-09-10,1.345,3.118,87259.52,54193.49,173.4,-19.13,,0,15:34:36,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,计算使用1.4年期 评级为A 债参考YTM：6.6869,N,3.4,全价：163.331 最后更新：15:34:36,,,,1,[],0,0,N,,,buy,buy
2026-05-07 10:00:55,128141,旺能转债,wnzz,130.601,1.25,002034,旺能环境,wnhj,18.31,1.44,1.19,13.98,130.97,0,-0.28,130.32,760103,环保,szmb,C,2021-01-18,[],0,0,buy,AA,,9.786,18.174,4.1,buy,2026-12-17,,3.64,30701.18,41367.8,63.45,,,0,15:34:45,00,Y,N,0,0,Y,,2021-06-23 开始转股,强赎登记日2026-05-14，赎回价格100.844元，如不考虑强赎纯债价值为108.99元，计算使用0.7年期 评级为AA 债参考YTM：1.5076,N,14.0,全价：130.601 最后更新：15:34:45,2026-05-14,100.844,如不考虑强赎期权价值为32.49元,1,"{'R': '最后交易日 2026年5月14日\r\n最后转股日 2026年5月19日\r\n赎回价 100.844元/张', 'M': ''}",0,0,N,,,buy,buy
