抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_begin,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-09-10 12:19:22,110077,洪城转债,hczz,202.984,0.07,600461,洪城环境,hchj,8.96,0.0,1.15,4.41,203.18,0,-0.09,202.89,760102,环保,shmb,C,2020-12-17,[],0,0,buy,AA+,,3.087,5.733,4.7,buy,2026-11-20,0.195,5.506,6776.92,10837.13,6.07,-238.84,,0,14:59:56,00,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用0.2年期 评级为AA+ 债参考YTM：1.5201,N,18.0,全价：202.984 最后更新：14:59:56,,,,1,"{'G': '本次（2026年7月12日至2026年7月31日）不提前赎回，至到期日止均不行使提前赎回权利', 'M': ''}",0,0,N,,,buy,buy
2026-09-10 12:19:22,113046,金田转债,jtzz,130.514,-1.32,601609,金田股份,jtgf,13.25,-0.15,2.21,10.18,130.16,0,0.27,130.78,240302,有色金属,shmb,C,2021-04-12,[],0,0,buy,AA+,,7.126,13.234,6.5,buy,2027-03-22,0.529,14.991,34662.92,45453.97,17.72,-29.72,,0,14:59:57,00,Y,N,0,0,Y,,2021-09-27 开始转股,计算使用0.6年期 评级为AA+ 债参考YTM：1.5271,N,15.0,全价：130.514 最后更新：14:59:57,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-09-10 12:19:22,123258,胜蓝转02,slz2,234.942,-0.84,300843,胜蓝股份,slgf,126.71,1.69,12.02,54.36,233.09,0,0.79,235.73,270504,电子,szcy,C,2025-09-10,[],0,0,buy,AA-,,38.052,70.668,2.2,buy,2031-08-28,,4.496,109884.55,60216.75,103.89,,,0,15:34:03,00,Y,N,0,0,Y,,2026-03-03 开始转股,强赎登记日2026-09-29，赎回价格100.0500元，如不考虑强赎纯债价值为104.98元，计算使用5.0年期 评级为AA- 债参考YTM：2.3506,N,4.5,全价：234.942 最后更新：15:34:03,2026-09-29,100.0500,如不考虑强赎期权价值为179.58元,0,"{'R': '最后交易日 2026年9月29日\r\n最后转股日 2026年10月9日\r\n赎回价 100.05元/张', 'M': ''}",0,0,N,,,buy,buy
2026-09-10 12:19:22,113042,上银转债,syzz,118.326,0.38,601229,上海银行,shyh,9.79,2.09,0.52,8.35,117.25,0,0.92,119.25,480401,银行,shmb,C,2021-02-10,[],0,0,buy,AAA,,,10.855,14.4,buy,2027-01-25,0.375,199.774,40402.0,61175.78,1.71,-14.25,,0,15:00:00,00,Y,Y,0,0,Y,,2021-07-29 开始转股,计算使用0.4年期 评级为AAA 债参考YTM：1.5012,N,200.0,全价：118.326 最后更新：15:00:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-09-10 12:19:22,123243,严牌转债,ypzz,224.2,-1.8,301081,严牌股份,ypgf,16.03,-2.73,3.27,7.22,222.02,0,0.98,225.18,760201,环保,szcy,C,2024-07-26,[],0,0,buy,A+,,5.054,9.386,7.1,buy,2030-07-10,3.833,2.559,61229.1,10719.94,107.67,-15.57,,0,15:33:54,00,Y,N,0,0,Y,,2025-01-16 开始转股,计算使用3.9年期 评级为A+ 债参考YTM：4.6435,N,4.679,全价：224.200 最后更新：15:33:54,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-09-10 12:19:22,127061,美锦转债,mjzz,114.049,0.04,000723,美锦能源,mjny,3.91,0.51,1.38,3.47,112.68,0,1.21,115.26,740201,煤炭,szmb,C,2022-05-30,[],0,0,buy,A,,2.429,4.511,16.1,buy,2028-04-20,1.611,27.742,14320.63,48660.46,4.54,3.53,,0,15:34:33,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-10-26 开始转股,计算使用1.7年期 评级为A 债参考YTM：6.6101,N,35.9,全价：114.049 最后更新：15:34:33,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-09-10 12:19:22,123112,万讯转债,wxzz,146.888,5.67,300112,万讯自控,wxzk,9.3,3.91,2.81,6.43,144.64,0,1.56,148.45,640107,机械设备,szcy,C,2021-04-23,[],0,0,buy,AA-,,4.501,8.359,4.5,buy,2027-04-08,,1.062,300461.39,62094.91,1894.27,,,0,15:34:33,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-10-14 开始转股,强赎登记日2026-09-11，赎回价格101.3320元，如不考虑强赎纯债价值为116.84元，计算使用0.6年期 评级为AA- 债参考YTM：1.7251,N,2.457,全价：146.888 最后更新：15:34:33,2026-09-11,101.3320,如不考虑强赎期权价值为50.13元,1,{'R': '最后交易日 2026年9月11日\r\n最后转股日 2026年9月16日\r\n赎回价 101.332元/张'},0,0,N,,,buy,buy
2026-09-10 12:19:22,127047,帝欧转债,dozz,136.58,-0.85,002798,帝欧水华,dosh,6.84,-0.15,1.97,5.1,134.12,0,1.84,138.42,360306,轻工制造,szmb,C,2021-11-26,[],0,0,buy,BBB+,,3.57,6.63,13.2,buy,2027-10-25,1.123,4.654,3071.18,4205.88,4.85,-13.04,,0,15:33:57,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-04-29 开始转股,计算使用1.2年期 评级为BBB+ 债参考YTM：11.9597,N,15.0,全价：136.580 最后更新：15:33:57,,,,1,[],0,0,N,,,buy,buy
2026-09-10 12:19:22,123285,润禾转02,rhz02,100.0,0.0,300727,润禾材料,rhcl,30.19,-4.46,4.02,31.1,97.07,187,3.01,103.01,220316,基础化工,szcy,C,,[],0,0,buy,A+,,21.77,40.43,7.6,buy,2032-09-09,6.003,3.7,0.0,17117.12,0.0,2.82,,0,,00,Y,N,0,0,Y,,未到转股期；2027-03-16 开始转股,计算使用6.1年期 评级为A+ 债参考YTM：5.3148,N,3.7,待上市,,,,0,[],0,0,N,,,buy,buy
2026-09-10 12:19:22,113056,重银转债,cyzz,127.266,0.33,601963,重庆银行,cqyh,11.38,1.7,0.61,9.22,123.43,0,3.11,130.38,480401,银行,shmb,C,2022-04-14,[],0,0,buy,AAA,,,11.986,49.9,buy,2028-03-23,1.534,115.622,16190.33,16012.94,1.1,-7.84,,0,14:59:48,00,Y,N,0,0,Y,,2022-09-30 开始转股,计算使用1.6年期 评级为AAA 债参考YTM：1.5524,N,130.0,全价：127.266 最后更新：14:59:48,,,,0,{'M': ''},0,0,N,,,buy,buy
