抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_begin,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-09-09 12:25:31,123285,润禾转02,rhz02,100.0,0.0,300727,润禾材料,rhcl,31.6,-1.0,4.21,31.1,101.61,188,-1.58,98.42,220316,基础化工,szcy,C,,[],0,0,buy,A+,,21.77,40.43,7.2,buy,2032-09-09,6.003,3.7,0.0,20705.26,0.0,2.82,,0,,00,Y,N,0,0,Y,,未到转股期；2027-03-16 开始转股,计算使用6.1年期 评级为A+ 债参考YTM：5.3378,N,3.7,待上市,,,,0,[],0,0,N,,,buy,buy
2026-09-09 12:25:31,110077,洪城转债,hczz,202.842,-0.08,600461,洪城环境,hchj,8.96,0.34,1.15,4.41,203.18,0,-0.16,202.68,760102,环保,shmb,C,2020-12-17,[],0,0,buy,AA+,,3.087,5.733,4.8,buy,2026-11-20,0.197,5.566,7049.28,6737.43,6.24,-235.32,,0,14:59:43,00,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用0.2年期 评级为AA+ 债参考YTM：1.5192,N,18.0,全价：202.842 最后更新：14:59:43,,,,1,"{'G': '本次（2026年7月12日至2026年7月31日）不提前赎回，至到期日止均不行使提前赎回权利', 'M': ''}",0,0,N,,,buy,buy
2026-09-09 12:25:31,123112,万讯转债,wxzz,139.001,-9.04,300112,万讯自控,wxzk,8.95,-8.95,2.7,6.43,139.19,0,-0.14,138.86,640107,机械设备,szcy,C,2021-04-23,[],0,0,buy,AA-,,4.501,8.359,4.8,buy,2027-04-08,,1.092,58419.8,39423.88,374.02,,,0,15:34:24,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-10-14 开始转股,强赎登记日2026-09-11，赎回价格101.3320元，如不考虑强赎纯债价值为116.84元，计算使用0.6年期 评级为AA- 债参考YTM：1.7241,N,2.457,全价：139.001 最后更新：15:34:24,2026-09-11,101.3320,如不考虑强赎期权价值为45.29元,1,{'R': '最后交易日 2026年9月11日\r\n最后转股日 2026年9月16日\r\n赎回价 101.332元/张'},0,0,N,,,buy,buy
2026-09-09 12:25:31,123243,严牌转债,ypzz,228.301,6.17,301081,严牌股份,ypgf,16.48,5.3,3.36,7.22,228.26,0,0.02,228.32,760201,环保,szcy,C,2024-07-26,[],0,0,buy,A+,,5.054,9.386,7.0,buy,2030-07-10,3.836,2.593,174940.43,12959.45,297.9,-15.96,,0,15:33:57,00,Y,N,0,0,Y,,2025-01-16 开始转股,计算使用3.9年期 评级为A+ 债参考YTM：4.6459,N,4.679,全价：228.301 最后更新：15:33:57,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-09-09 12:25:31,113046,金田转债,jtzz,132.258,-1.89,601609,金田股份,jtgf,13.27,-0.9,2.22,10.18,130.35,0,1.46,133.72,240302,有色金属,shmb,C,2021-04-12,[],0,0,buy,AA+,,7.126,13.234,6.5,buy,2027-03-22,0.532,14.992,21565.22,62440.32,10.74,-31.66,,0,14:59:56,00,Y,N,0,0,Y,,2021-09-27 开始转股,计算使用0.6年期 评级为AA+ 债参考YTM：1.5259,N,15.0,全价：132.258 最后更新：14:59:56,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-09-09 12:25:31,127061,美锦转债,mjzz,113.998,0.27,000723,美锦能源,mjny,3.89,0.26,1.38,3.47,112.1,0,1.69,115.69,740201,煤炭,szmb,C,2022-05-30,[],0,0,buy,A,,2.429,4.511,16.2,buy,2028-04-20,1.614,27.742,8597.84,38452.39,2.73,3.55,,0,15:34:30,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-10-26 开始转股,计算使用1.7年期 评级为A 债参考YTM：6.6166,N,35.9,全价：113.998 最后更新：15:34:30,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-09-09 12:25:31,127047,帝欧转债,dozz,137.75,-0.62,002798,帝欧水华,dosh,6.85,-0.44,1.97,5.1,134.31,0,2.56,140.31,360306,轻工制造,szmb,C,2021-11-26,[],0,0,buy,BBB+,,3.57,6.63,13.1,buy,2027-10-25,1.126,4.654,2918.72,8361.22,4.55,-13.68,,0,15:34:24,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-04-29 开始转股,计算使用1.2年期 评级为BBB+ 债参考YTM：11.9707,N,15.0,全价：137.750 最后更新：15:34:24,,,,1,[],0,0,N,,,buy,buy
2026-09-09 12:25:31,113042,上银转债,syzz,117.881,-0.11,601229,上海银行,shyh,9.59,0.42,0.51,8.35,114.85,0,2.64,120.52,480401,银行,shmb,C,2021-02-10,[],0,0,buy,AAA,,,10.855,14.7,buy,2027-01-25,0.378,199.774,23316.95,32795.6,0.99,-13.2,,0,14:59:49,00,Y,Y,0,0,Y,,2021-07-29 开始转股,计算使用0.4年期 评级为AAA 债参考YTM：1.5009,N,200.0,全价：117.881 最后更新：14:59:49,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-09-09 12:25:31,123258,胜蓝转02,slz2,236.944,-3.19,300843,胜蓝股份,slgf,124.61,-0.91,11.82,54.36,229.23,0,3.36,240.3,270504,电子,szcy,C,2025-09-10,[],0,0,buy,AA-,,38.052,70.668,2.2,buy,2031-08-28,4.97,4.497,84838.91,44784.86,77.88,-13.32,,0,15:34:00,00,Y,N,0,0,Y,,2026-03-03 开始转股,如不考虑强赎纯债价值为104.92元，计算使用5.0年期 评级为AA- 债参考YTM：2.3606,N,4.5,全价：236.944 最后更新：15:34:00,,,,0,"{'B': '', 'M': ''}",0,0,N,,,buy,buy
2026-09-09 12:25:31,113605,大参转债,dszz,113.076,-0.36,603233,大参林,dsl,18.28,0.22,2.69,16.86,108.42,0,4.29,117.37,370403,医药生物,shmb,C,2020-11-13,[],0,0,buy,AA,,11.802,21.918,6.7,buy,2026-10-22,0.118,14.044,3041.52,9525.1,1.92,-23.63,,0,14:59:59,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-04-28 开始转股,计算使用0.2年期 评级为AA 债参考YTM：1.5292,N,14.05,全价：113.076 最后更新：14:59:59,,,,1,{'M': ''},0,0,N,,,buy,buy
