抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_begin,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-08-13 08:50:25,123280,三鑫转债,sxzz,100.0,0.0,300453,三鑫医疗,sxyl,10.02,5.7,3.42,9.72,103.09,181,-2.99,97.01,370503,医药生物,szcy,C,,[],0,0,buy,AA-,,7.776,12.636,14.6,buy,2032-08-03,5.978,5.3,0.0,34565.69,0.0,2.2,,0,,00,Y,N,0,0,Y,,未到转股期；2027-02-10 开始转股,计算使用6.0年期 评级为AA- 债参考YTM：3.3468,N,5.3,待上市,,,,0,[],0,0,N,,,buy,buy
2026-08-13 08:50:25,123277,玉禾转债,yhzz,100.0,0.0,300815,玉禾田,yht,16.59,-0.42,1.41,16.35,101.47,175,-1.45,98.55,760103,环保,szcy,C,2026-08-14,[],0,0,buy,AA,,11.445,21.255,23.1,buy,2032-07-28,5.962,15.0,0.0,10573.9,0.0,2.17,,0,,00,Y,N,0,0,Y,,未到转股期；2027-02-04 开始转股,计算使用6.0年期 评级为AA 债参考YTM：2.2068,N,15.0,待上市,,,,0,[],0,0,N,,,buy,buy
2026-08-13 08:50:25,123278,合金转债,hjzz,100.0,0.0,300697,电工合金,dghj,14.05,-1.82,4.64,13.98,100.5,176,-0.5,99.5,240302,有色金属,szcy,C,,[],0,0,buy,AA-,,9.786,18.174,11.7,buy,2032-07-29,5.964,5.45,0.0,9925.37,0.0,2.2,,0,,00,Y,N,0,0,Y,,未到转股期；2027-02-05 开始转股,计算使用6.0年期 评级为AA- 债参考YTM：3.3468,N,5.45,待上市,,,,0,[],0,0,N,,,buy,buy
2026-08-13 08:50:25,127067,恒逸转2,hyz2,162.514,-1.92,000703,恒逸石化,hysh,16.83,-1.87,2.11,10.32,163.08,0,-0.35,162.16,750301,石油石化,szmb,C,2022-08-18,[],0,0,buy,AA+,,7.224,13.416,2.8,buy,2028-07-21,1.94,18.141,67920.5,120222.25,22.62,-18.07,,0,15:34:03,00,Y,N,0,0,Y,,2023-01-30 开始转股,计算使用2.0年期 评级为AA+ 债参考YTM：1.6545,N,30.0,全价：162.514 最后更新：15:34:03,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-08-13 08:50:25,113667,春23转债,c23zz,205.883,10.51,603890,春秋电子,cqdz,20.45,10.01,2.71,9.95,205.53,0,0.17,206.05,270504,电子,shmb,C,2023-04-11,[],0,0,buy,AA-,,6.965,12.935,5.8,buy,2029-03-17,2.595,5.303,415257.0,76826.59,386.98,-19.44,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-25 开始转股,已公告要强赎，如不考虑强赎纯债价值为112.24元，计算使用2.6年期 评级为AA- 债参考YTM：2.1532,N,5.7,全价：205.883 最后更新：15:00:00,,,如不考虑强赎期权价值为126.29元,0,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-08-13 08:50:25,113039,嘉泽转债,jzzz,155.11,-9.31,601619,嘉泽新能,jzxn,4.47,-9.7,1.62,2.89,154.67,0,0.28,155.39,410107,公用事业,shmb,C,2020-09-17,[],0,0,buy,AA,,2.023,3.757,1.8,buy,2026-08-24,0.03,1.994,72771.67,77108.94,224.87,-1009.04,,0,14:59:59,00,Y,N,0,0,Y,,2021-03-01 开始转股,计算使用0.1年期 评级为AA 债参考YTM：1.4805,N,13.0,全价：155.110 最后更新：14:59:59,,,,1,"{'R': '到期\n最后交易日：2026-08-18\n最后转股日：2026-08-21\n债券到期日：2026-08-24\n到期赎回价：108.000元/张', 'M': ''}",0,0,N,,,buy,buy
2026-08-13 08:50:25,123282,震裕转02,zyz02,100.0,0.0,300953,震裕科技,zykj,104.36,0.25,5.37,104.85,99.53,193,0.47,100.47,630701,电力设备,szcy,C,,[],0,0,buy,AA-,,73.395,136.305,10.3,buy,2032-08-16,6.003,18.8,0.0,89308.0,0.0,2.18,,0,,00,Y,N,0,0,Y,,未到转股期；2027-02-22 开始转股,计算使用6.1年期 评级为AA- 债参考YTM：3.3818,N,18.8,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-08-13 08:50:25,110077,洪城转债,hczz,206.176,0.09,600461,洪城环境,hchj,8.93,-0.33,1.11,4.41,202.49,0,1.82,208.0,760102,环保,shmb,C,2020-12-17,[],0,0,buy,AA+,,3.087,5.733,5.0,buy,2026-11-20,0.271,5.839,5012.83,5501.58,4.16,-173.73,,0,14:59:50,00,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用0.3年期 评级为AA+ 债参考YTM：1.4924,N,18.0,全价：206.176 最后更新：14:59:50,,,,1,"{'G': '本次（2026年7月12日至2026年7月31日）不提前赎回，至到期日止均不行使提前赎回权利', 'M': ''}",0,0,N,,,buy,buy
2026-08-13 08:50:25,113697,应流转债,ylzz,163.5,-0.33,603308,应流股份,ylgf,48.4,0.0,6.34,30.31,159.68,0,2.39,165.89,640108,机械设备,shmb,C,2025-10-22,[],0,0,buy,AA+,,21.217,39.403,4.6,buy,2031-09-19,5.104,14.96,76965.95,94473.6,30.77,-7.14,,0,15:00:00,00,Y,N,0,0,Y,,2026-03-25 开始转股,已公告要强赎，如不考虑强赎纯债价值为102.64元，计算使用5.2年期 评级为AA+ 债参考YTM：1.8382,N,15.0,全价：163.500 最后更新：15:00:00,,,如不考虑强赎期权价值为103.43元,0,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-08-13 08:50:25,123112,万讯转债,wxzz,142.528,-2.3,300112,万讯自控,wxzk,8.93,-3.15,2.61,6.43,138.88,0,2.63,145.16,640107,机械设备,szcy,C,2021-04-23,[],0,0,buy,AA-,,4.501,8.359,10.7,buy,2027-04-08,0.652,2.264,5388.6,11302.15,16.49,-26.5,,0,15:34:09,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-10-14 开始转股,计算使用0.7年期 评级为AA- 债参考YTM：1.7881,N,2.457,全价：142.528 最后更新：15:34:09,,,,1,[],0,0,N,,,buy,buy
